subscription_event_id,company_id,event_type,plan_name,previous_plan_name,payment_date,subscription_start_date,sub_end_date,trial_end_date,billing_period,seat_count,monthly_recurring_revenue,invoice_amount,currency,payment_status,created_at
se_004452,co_0515,renewal,Large,,2024-11-15,2024-11-15,,,monthly,715,1500,1500,GBP,paid,2024-11-15T09:10:00
se_004453,co_0515,renewal,Large,,2024-12-15,2024-12-15,,,monthly,715,1500,1500,GBP,paid,2024-12-15T18:30:00
se_004454,co_0515,renewal,Large,,2025-01-15,2025-01-15,,,monthly,715,1500,1500,GBP,paid,2025-01-15T15:52:00
se_004455,co_0515,renewal,Large,,2025-02-15,2025-02-15,,,monthly,715,1500,1500,GBP,paid,2025-02-15T16:55:00
se_004456,co_0515,renewal,Large,,2025-03-15,2025-03-15,,,monthly,715,1500,1500,GBP,paid,2025-03-15T15:45:00
se_004457,co_0515,renewal,Large,,2025-04-15,2025-04-15,,,monthly,715,1500,1500,GBP,paid,2025-04-15T14:27:00
se_004458,co_0515,renewal,Large,,2025-05-15,2025-05-15,,,monthly,715,1500,1500,GBP,paid,2025-05-15T09:12:00
se_004459,co_0515,renewal,Large,,2025-06-15,2025-06-15,,,monthly,715,1500,1500,GBP,paid,2025-06-15T11:57:00
se_004460,co_0515,renewal,Large,,2025-07-15,2025-07-15,,,monthly,715,1500,1500,GBP,paid,2025-07-15T10:40:00
se_004461,co_0515,renewal,Large,,2025-08-15,2025-08-15,,,monthly,715,1500,1500,GBP,paid,2025-08-15T19:07:00
se_004462,co_0515,renewal,Large,,2025-09-15,2025-09-15,,,monthly,715,1500,1500,GBP,paid,2025-09-15T11:52:00
se_004463,co_0515,renewal,Large,,2025-10-15,2025-10-15,,,monthly,715,1500,1500,GBP,paid,2025-10-15T09:33:00
se_004464,co_0515,renewal,Large,,2025-11-15,2025-11-15,,,monthly,715,1500,1500,GBP,paid,2025-11-15T10:31:00
se_004465,co_0515,renewal,Large,,2025-12-15,2025-12-15,,,monthly,715,1500,1500,GBP,paid,2025-12-15T11:57:00
se_004466,co_0515,renewal,Large,,2026-01-15,2026-01-15,,,monthly,715,1500,1500,GBP,paid,2026-01-15T14:43:00
se_004467,co_0515,renewal,Large,,2026-02-15,2026-02-15,,,monthly,715,1500,1500,GBP,paid,2026-02-15T12:29:00
se_004468,co_0515,renewal,Large,,2026-03-15,2026-03-15,,,monthly,715,1500,1500,GBP,paid,2026-03-15T13:44:00
se_004469,co_0515,renewal,Large,,2026-04-15,2026-04-15,,,monthly,715,1500,1500,GBP,paid,2026-04-15T17:17:00
se_004470,co_0515,renewal,Large,,2026-05-15,2026-05-15,,,monthly,715,1500,1500,GBP,paid,2026-05-15T19:32:00
se_004471,co_0515,renewal,Large,,,2026-06-15,,,monthly,715,1500,1500,GBP,paid,2026-06-15T18:36:00
se_004472,co_0516,trial_start,Small,,,,,2026-02-05,annual,55,0,0,GBP,not_applicable,2026-01-29T09:13:00
se_004473,co_0516,converted,Small,,2026-02-05,2026-02-05,,,annual,55,200,2400,GBP,paid,2026-02-05T08:45:00
se_004474,co_0517,trial_start,Medium,,,,,2024-01-26,monthly,399,0,0,GBP,not_applicable,2024-01-19T08:54:00
se_004475,co_0517,converted,Medium,,2024-01-26,2024-01-26,,,monthly,399,750,750,GBP,paid,2024-01-26T13:57:00
se_004476,co_0517,renewal,Medium,,2024-02-26,2024-02-26,,,monthly,399,750,750,GBP,paid,2024-02-26T08:48:00
se_004477,co_0517,renewal,Medium,,2024-03-26,2024-03-26,,,monthly,399,750,750,GBP,paid,2024-03-26T17:17:00
se_004478,co_0517,renewal,Medium,,2024-04-26,2024-04-26,,,monthly,399,750,750,GBP,paid,2024-04-26T18:42:00
se_004479,co_0517,downgrade,Small,,2024-05-16,2024-05-16,,,monthly,399,200,200,GBP,paid,2024-05-16T17:12:00
se_004480,co_0517,renewal,Small,,2024-05-26,2024-05-26,,,monthly,399,200,200,GBP,paid,2024-05-26T18:44:00
se_004481,co_0517,renewal,Small,,2024-06-26,2024-06-26,,,monthly,399,200,200,GBP,paid,2024-06-26T08:10:00
se_004482,co_0517,renewal,Small,,2024-07-26,2024-07-26,,,monthly,399,200,200,GBP,paid,2024-07-26T16:27:00
se_004483,co_0517,renewal,Small,,2024-08-26,2024-08-26,,,monthly,399,200,200,GBP,paid,2024-08-26T11:02:00
se_004484,co_0517,renewal,Small,,2024-09-26,2024-09-26,,,monthly,399,200,200,GBP,paid,2024-09-26T12:22:00
se_004485,co_0517,renewal,Small,,2024-10-26,2024-10-26,,,monthly,399,200,200,GBP,paid,2024-10-26T09:23:00
se_004486,co_0517,renewal,Small,,2024-11-26,2024-11-26,,,monthly,399,200,200,GBP,paid,2024-11-26T09:19:00
se_004487,co_0517,renewal,Small,,2024-12-26,2024-12-26,,,monthly,399,200,200,GBP,paid,2024-12-26T18:33:00
se_004488,co_0517,renewal,Small,,2025-01-26,2025-01-26,,,monthly,399,200,200,GBP,paid,2025-01-26T11:24:00
se_004489,co_0517,renewal,Small,,2025-02-26,2025-02-26,,,monthly,399,200,200,GBP,paid,2025-02-26T11:38:00
se_004490,co_0517,renewal,Small,,2025-03-26,2025-03-26,,,monthly,399,200,200,GBP,paid,2025-03-26T08:37:00
se_004491,co_0517,renewal,Small,,2025-04-26,2025-04-26,,,monthly,399,200,200,GBP,paid,2025-04-26T16:38:00
se_004492,co_0517,renewal,Small,,2025-05-26,2025-05-26,,,monthly,399,200,200,GBP,paid,2025-05-26T14:43:00
se_004493,co_0517,payment_failed,Small,,2025-06-26,2025-06-26,,,monthly,399,200,200,GBP,failed,2025-06-26T18:53:00
se_004494,co_0517,payment_recovered,Small,,2025-07-13,2025-07-13,,,monthly,399,200,200,GBP,paid,2025-07-13T15:39:00
se_004495,co_0517,renewal,Small,,2025-07-26,2025-07-26,,,monthly,399,200,200,GBP,paid,2025-07-26T09:01:00
se_004496,co_0517,renewal,Small,,2025-08-26,2025-08-26,,,monthly,399,200,200,GBP,paid,2025-08-26T10:14:00
se_004497,co_0517,renewal,Small,,2025-09-26,2025-09-26,,,monthly,399,200,200,GBP,paid,2025-09-26T16:27:00
se_004498,co_0517,renewal,Small,,2025-10-26,2025-10-26,,,monthly,399,200,200,GBP,paid,2025-10-26T10:31:00
se_004499,co_0517,renewal,Small,,2025-11-26,2025-11-26,,,monthly,399,200,200,GBP,paid,2025-11-26T11:03:00
se_004500,co_0517,renewal,Small,,2025-12-26,2025-12-26,,,monthly,399,200,200,GBP,paid,2025-12-26T19:54:00
se_004501,co_0517,renewal,Small,,2026-01-26,2026-01-26,,,monthly,399,200,200,GBP,paid,2026-01-26T14:56:00
se_004502,co_0517,renewal,Small,,2026-02-26,2026-02-26,,,monthly,399,200,200,GBP,paid,2026-02-26T19:18:00
se_004503,co_0517,renewal,Small,,2026-03-26,2026-03-26,,,monthly,399,200,200,GBP,paid,2026-03-26T17:19:00
se_004504,co_0517,renewal,Small,,2026-04-26,2026-04-26,,,monthly,399,200,200,GBP,paid,2026-04-26T09:35:00
se_004505,co_0517,renewal,Small,,2026-05-26,2026-05-26,,,monthly,399,200,200,GBP,paid,2026-05-26T12:36:00
se_004506,co_0517,renewal,Small,,2026-06-26,2026-06-26,,,monthly,399,200,200,GBP,paid,2026-06-26T18:13:00
se_004507,co_0518,trial_start,Medium,,,,,2024-01-17,annual,160,0,0,GBP,not_applicable,2024-01-10T11:11:00
se_004508,co_0518,converted,Medium,,2024-01-12,2024-01-12,,,annual,160,750,9000,GBP,paid,2024-01-12T13:15:00
se_004509,co_0518,renewal,Medium,,2025-01-12,2025-01-12,,,annual,160,750,9000,GBP,paid,2025-01-12T14:54:00
se_004510,co_0518,renewal,Medium,,2026-01-12,2026-01-12,,,annual,160,750,9000,GBP,paid,2026-01-12T16:46:00
se_004511,co_0518,upgrade,Large,Medium,2026-01-29,2026-01-29,,,annual,160,1500,18000,GBP,paid,2026-01-29T11:02:00
se_004512,co_0519,trial_start,Small,,,,,2026-05-08,monthly,64,0,0,GBP,not_applicable,2026-05-01T14:12:00
se_004513,co_0520,trial_start,Small,,,,,2024-01-10,monthly,60,0,0,GBP,not_applicable,2024-01-03T16:17:00
se_004514,co_0520,converted,Small,,2024-01-13,2024-01-13,,,monthly,60,200,200,GBP,paid,2024-01-13T19:27:00
se_004515,co_0520,renewal,Small,,2024-02-13,2024-02-13,,,monthly,60,200,200,GBP,paid,2024-02-13T12:54:00
se_004516,co_0520,renewal,Small,,2024-03-13,2024-03-13,,,monthly,60,200,200,GBP,paid,2024-03-13T14:10:00
se_004517,co_0520,renewal,Small,,2024-04-16,2024-04-13,,,monthly,60,200,200,GBP,paid,2024-04-13T08:34:00
se_004518,co_0520,renewal,Small,,2024-05-13,2024-05-13,,,monthly,60,200,200,GBP,paid,2024-05-13T13:16:00
se_004519,co_0520,renewal,Small,,2024-06-13,2024-06-13,,,monthly,60,200,200,GBP,paid,2024-06-13T11:44:00
se_004520,co_0520,upgrade,Medium,Small,2024-06-17,2024-06-17,,,monthly,60,750,750,GBP,paid,2024-06-17T08:58:00
se_004521,co_0520,renewal,MEDIUM,,2024-07-13,2024-07-13,,,monthly,60,750,750,GBP,paid,2024-07-13T14:34:00
se_004522,co_0520,renewal,Medium,,2024-08-13,2024-08-13,,,monthly,60,750,750,GBP,paid,2024-08-13T17:22:00
se_004523,co_0520,renewal,Medium,,2024-09-13,2024-09-13,,,monthly,60,750,750,GBP,paid,2024-09-13T14:08:00
se_004524,co_0520,renewal,Medium,,2024-10-13,2024-10-13,,,monthly,60,750,750,GBP,paid,2024-10-13T17:14:00
se_004525,co_0520,renewal,Medium,,2024-11-13,2024-11-13,,,monthly,60,750,750,GBP,paid,2024-11-13T12:10:00
se_004526,co_0520,renewal,Medium,,2024-12-13,2024-12-13,,,monthly,60,750,750,GBP,paid,2024-12-13T17:51:00
se_004527,co_0520,renewal,Medium,,2025-01-13,2025-01-13,,,monthly,60,750,750,GBP,paid,2025-01-13T17:45:00
se_004528,co_0520,renewal,Medium,,2025-02-13,2025-02-13,,,monthly,60,750,750,GBP,paid,2025-02-13T18:40:00
se_004529,co_0520,cancellation_scheduled,Medium,,,2025-01-25,,,monthly,60,750,750,GBP,not_applicable,2025-01-25T09:06:00
se_004530,co_0520,voluntary_churn,Medium,,,2025-02-15,2025-02-15,,monthly,60,750,0,GBP,not_applicable,2025-02-15T18:21:00
se_004531,co_0521,trial_start,Small,,,,,2026-03-07,monthly,87,0,0,GBP,not_applicable,2026-02-28T15:06:00
se_004532,co_0522,trial_start,Medium,,,,,2025-07-15,annual,172,0,0,GBP,not_applicable,2025-07-08T12:30:00
se_004533,co_0522,converted,Medium,,2025-07-18,2025-07-18,,,annual,172,750,9000,GBP,paid,2025-07-18T18:50:00
se_004534,co_0523,trial_start,Small,,,,,2023-07-26,monthly,129,0,0,GBP,not_applicable,2023-07-19T12:20:00
se_004535,co_0523,converted,Small,,2023-07-22,2023-07-22,,,monthly,129,200,200,GBP,paid,2023-07-22T12:47:00
se_004536,co_0523,renewal,Small,,2023-08-22,2023-08-22,,,monthly,129,200,200,GBP,paid,2023-08-22T09:49:00
se_004537,co_0523,renewal,Small,,2023-09-22,2023-09-22,,,monthly,129,200,200,GBP,paid,2023-09-22T14:50:00
se_004538,co_0523,renewal,Small,,2023-10-22,2023-10-22,,,monthly,129,200,200,GBP,paid,2023-10-22T19:35:00
se_004539,co_0523,renewal,Small,,2023-11-22,2023-11-22,,,monthly,129,200,200,GBP,paid,2023-11-22T15:05:00
se_004540,co_0523,renewal,Small,,2023-12-22,2023-12-22,,,monthly,129,200,200,GBP,paid,2023-12-22T13:06:00
se_004541,co_0523,renewal,Small,,2024-01-22,2024-01-22,,,monthly,129,200,200,GBP,paid,2024-01-22T12:51:00
se_004542,co_0523,renewal,Small,,2024-02-22,2024-02-22,,,monthly,129,200,200,GBP,paid,2024-02-22T13:26:00
se_004543,co_0523,renewal,Small,,2024-03-22,2024-03-22,,,monthly,129,200,200,GBP,paid,2024-03-22T15:24:00
se_004544,co_0523,renewal,Small,,2024-04-22,2024-04-22,,,monthly,129,200,200,GBP,paid,2024-04-22T10:23:00
se_004545,co_0523,renewal,Small,,2024-05-22,2024-05-22,,,monthly,129,200,200,GBP,paid,2024-05-22T13:52:00
se_004546,co_0523,renewal,Small,,2024-06-22,2024-06-22,,,monthly,129,200,200,GBP,paid,2024-06-22T19:51:00
se_004547,co_0523,renewal,Small,,2024-07-22,2024-07-22,,,monthly,129,200,200,GBP,paid,2024-07-22T09:14:00
se_004548,co_0523,renewal,Small,,2024-08-22,2024-08-22,,,monthly,129,200,200,GBP,paid,2024-08-22T09:16:00
se_004549,co_0523,renewal,Small,,2024-09-22,2024-09-22,,,monthly,129,200,200,GBP,paid,2024-09-22T17:24:00
se_004550,co_0523,renewal,Small,,2024-10-22,2024-10-22,,,monthly,129,200,200,GBP,paid,2024-10-22T08:54:00
se_004551,co_0523,renewal,Small,,2024-11-22,2024-11-22,,,monthly,129,200,200,GBP,paid,2024-11-22T17:57:00
se_004552,co_0523,renewal,Small,,2024-12-22,2024-12-22,,,monthly,129,200,200,GBP,paid,2024-12-22T14:21:00
se_004553,co_0523,renewal,Small,,2025-01-22,2025-01-22,,,monthly,129,200,200,GBP,paid,2025-01-22T17:23:00
se_004554,co_0523,renewal,Small,,2025-03-01,2025-02-22,,,monthly,129,200,200,GBP,paid,2025-02-22T14:04:00
se_004555,co_0523,renewal,Small,,2025-03-22,2025-03-22,,,monthly,129,200,200,GBP,paid,2025-03-22T13:58:00
se_004556,co_0523,renewal,Small,,2025-04-22,2025-04-22,,,monthly,129,200,200,GBP,paid,2025-04-22T19:10:00
se_004557,co_0523,renewal,Small,,2025-05-22,2025-05-22,,,monthly,129,200,200,GBP,paid,2025-05-22T08:36:00
se_004558,co_0523,renewal,Small,,,2025-06-22,,,monthly,129,200,200,GBP,paid,2025-06-22T08:07:00
se_004559,co_0523,renewal,Small,,2025-07-22,2025-07-22,,,monthly,129,200,200,GBP,paid,2025-07-22T17:44:00
se_004560,co_0523,renewal,Small,,2025-08-22,2025-08-22,,,monthly,129,200,200,GBP,paid,2025-08-22T18:03:00
se_004561,co_0523,payment_failed,Small,,2025-09-22,2025-09-22,,,monthly,129,200,200,GBP,failed,2025-09-22T10:24:00
se_004562,co_0523,payment_recovered,Small,,2025-10-10,2025-10-10,,,monthly,129,200,200,GBP,paid,2025-10-10T16:10:00
se_004563,co_0523,renewal,Small,,2025-10-22,2025-10-22,,,monthly,129,200,200,GBP,paid,2025-10-22T11:23:00
se_004564,co_0523,renewal,Small,,2025-11-22,2025-11-22,,,monthly,129,200,200,GBP,paid,2025-11-22T19:51:00
se_004565,co_0523,renewal,Small,,2025-12-22,2025-12-22,,,monthly,129,200,200,GBP,paid,2025-12-22T12:18:00
se_004566,co_0523,renewal,Small,,2026-01-22,2026-01-22,,,monthly,129,200,200,GBP,paid,2026-01-22T19:15:00
se_004567,co_0523,renewal,Small,,2026-02-22,2026-02-22,,,monthly,129,200,200,GBP,paid,2026-02-22T08:14:00
se_004568,co_0523,renewal,Small,,2026-04-11,2026-03-22,,,monthly,129,200,200,GBP,paid,2026-03-22T18:57:00
se_004569,co_0523,renewal,Small,,2026-04-22,2026-04-22,,,monthly,129,200,200,GBP,paid,2026-04-22T08:36:00
se_004570,co_0523,renewal,Small,,2026-05-22,2026-05-22,,,monthly,129,200,200,GBP,paid,2026-05-22T12:31:00
se_004571,co_0523,renewal,Small,,2026-06-22,2026-06-22,,,monthly,129,200,200,GBP,paid,2026-06-22T08:22:00
se_004572,co_0524,trial_start,Small,,,,,2026-03-11,monthly,28,0,0,GBP,not_applicable,2026-03-04T09:00:00
se_004573,co_0524,converted,Small,,2026-03-06,2026-03-06,,,monthly,28,200,200,GBP,paid,2026-03-06T08:22:00
se_004574,co_0524,renewal,Small,,2026-04-06,2026-04-06,,,monthly,28,200,200,GBP,paid,2026-04-06T12:11:00
se_004575,co_0524,renewal,Small,,2026-05-06,2026-05-06,,,monthly,28,200,200,GBP,paid,2026-05-06T09:32:00
se_004576,co_0524,renewal,Small,,2026-06-21,2026-06-06,,,monthly,28,200,200,GBP,paid,2026-06-06T13:46:00
se_004577,co_0525,trial_start,Medium,,,,,2023-09-03,monthly,151,0,0,GBP,not_applicable,2023-08-27T10:20:00
se_004578,co_0525,converted,Medium,,2023-09-01,2023-09-01,,,monthly,151,750,750,GBP,paid,2023-09-01T17:08:00
se_004579,co_0525,renewal,Medium,,2023-10-01,2023-10-01,,,monthly,151,750,750,GBP,paid,2023-10-01T17:45:00
se_004580,co_0525,renewal,Medium,,2023-11-01,2023-11-01,,,monthly,151,750,750,GBP,paid,2023-11-01T10:42:00
se_004581,co_0525,renewal,Medium,,2023-12-01,2023-12-01,,,monthly,151,750,750,GBP,paid,2023-12-01T16:38:00
se_004582,co_0525,upgrade,Large,Medium,2023-12-21,2023-12-21,,,monthly,151,1500,1500,GBP,paid,2023-12-21T14:16:00
se_004583,co_0525,renewal,Large,,2024-01-01,2024-01-01,,,monthly,151,1500,1500,GBP,paid,2024-01-01T09:07:00
se_004584,co_0525,renewal,Large,,,2024-02-01,,,monthly,151,1500,1500,GBP,paid,2024-02-01T10:03:00
se_004585,co_0525,renewal,Large,,2024-03-01,2024-03-01,,,monthly,151,1500,1500,GBP,paid,2024-03-01T08:29:00
se_004586,co_0525,renewal,Large,,2024-04-13,2024-04-01,,,monthly,151,1500,1500,GBP,paid,2024-04-01T14:37:00
se_004587,co_0525,renewal,Large,,2024-05-01,2024-05-01,,,monthly,151,1500,1500,GBP,paid,2024-05-01T18:53:00
se_004588,co_0525,renewal,Large,,2024-06-01,2024-06-01,,,monthly,151,1500,1500,GBP,paid,2024-06-01T19:59:00
se_004589,co_0525,upgrade,Bespoke,Large,2024-06-13,2024-06-13,,,monthly,151,1500,1500,GBP,paid,2024-06-13T17:42:00
se_004590,co_0525,renewal,Bespoke,,2024-07-01,2024-07-01,,,monthly,151,1500,1500,GBP,paid,2024-07-01T15:52:00
se_004591,co_0525,renewal,Bespoke,,2024-08-01,2024-08-01,,,monthly,151,1500,1500,GBP,paid,2024-08-01T17:10:00
se_004592,co_0525,renewal,Bespoke,,2024-09-01,2024-09-01,,,monthly,151,1500,1500,GBP,paid,2024-09-01T14:47:00
se_004593,co_0525,renewal,Bespoke,,2024-10-01,2024-10-01,,,monthly,151,1500,1500,GBP,paid,2024-10-01T09:00:00
se_004594,co_0525,renewal,Bespoke,,2024-11-01,2024-11-01,,,monthly,151,1500,1500,GBP,paid,2024-11-01T16:09:00
se_004595,co_0525,renewal,Bespoke,,2024-12-21,2024-12-01,,,monthly,151,1500,1500,GBP,paid,2024-12-01T15:37:00
se_004596,co_0525,renewal,Bespoke,,2025-01-01,2025-01-01,,,monthly,151,1500,1500,GBP,paid,2025-01-01T17:39:00
se_004597,co_0525,renewal,Bespoke,,2025-02-01,2025-02-01,,,monthly,151,1500,1500,GBP,paid,2025-02-01T15:36:00
se_004598,co_0525,renewal,Bespoke,,2025-03-01,2025-03-01,,,monthly,151,1500,1500,GBP,paid,2025-03-01T13:47:00
se_004599,co_0525,renewal,Bespoke,,2025-04-01,2025-04-01,,,monthly,151,1500,1500,GBP,paid,2025-04-01T13:38:00
se_004600,co_0525,renewal,Bespoke,,2025-05-01,2025-05-01,,,monthly,151,1500,1500,GBP,paid,2025-05-01T09:57:00
se_004601,co_0525,renewal,Bespoke,,2025-06-07,2025-06-01,,,monthly,151,1500,1500,GBP,paid,2025-06-01T11:40:00
se_004602,co_0525,renewal,Bespoke,,2025-07-01,2025-07-01,,,monthly,151,1500,1500,GBP,paid,2025-07-01T10:50:00
se_004603,co_0525,renewal,Bespoke,,2025-08-01,2025-08-01,,,monthly,151,1500,1500,GBP,paid,2025-08-01T12:22:00
se_004604,co_0525,renewal,Bespoke,,2025-09-01,2025-09-01,,,monthly,151,1500,1500,GBP,paid,2025-09-01T19:07:00
se_004605,co_0525,renewal,Bespoke,,2025-10-01,2025-10-01,,,monthly,151,1500,1500,GBP,paid,2025-10-01T16:30:00
se_004606,co_0525,renewal,Bespoke,,2025-11-01,2025-11-01,,,monthly,151,1500,1500,GBP,paid,2025-11-01T15:16:00
se_004607,co_0525,renewal,Bespoke,,2025-12-01,2025-12-01,,,monthly,151,1500,1500,GBP,paid,2025-12-01T11:13:00
se_004608,co_0525,renewal,Bespoke,,2026-01-01,2026-01-01,,,monthly,151,1500,1500,GBP,paid,2026-01-01T15:34:00
se_004609,co_0525,renewal,Bespoke,,2026-02-01,2026-02-01,,,monthly,151,1500,1500,GBP,paid,2026-02-01T08:07:00
se_004610,co_0525,renewal,Bespoke,,2026-03-01,2026-03-01,,,monthly,151,1500,1500,GBP,paid,2026-03-01T19:22:00
se_004611,co_0525,renewal,Bespoke,,2026-04-07,2026-04-01,,,monthly,151,1500,1500,GBP,paid,2026-04-01T18:54:00
se_004612,co_0525,renewal,Bespoke,,2026-05-01,2026-05-01,,,monthly,151,1500,1500,GBP,paid,2026-05-01T13:40:00
se_004613,co_0525,renewal,Bespoke,,2026-06-01,2026-06-01,,,monthly,151,1500,1500,GBP,paid,2026-06-01T08:56:00
se_004614,co_0526,trial_start,Small,,,,,2025-07-25,annual,102,0,0,GBP,not_applicable,2025-07-18T13:54:00
se_004615,co_0527,trial_start,Small,,,,,2024-02-25,monthly,97,0,0,GBP,not_applicable,2024-02-18T10:35:00
se_004616,co_0527,converted,Small,,2024-02-20,2024-02-20,,,monthly,97,200,200,GBP,paid,2024-02-20T09:10:00
se_004617,co_0527,renewal,Small,,2024-03-20,2024-03-20,,,monthly,97,200,200,GBP,paid,2024-03-20T13:14:00
se_004618,co_0527,renewal,Small,,2024-04-20,2024-04-20,,,monthly,97,200,200,GBP,paid,2024-04-20T16:58:00
se_004619,co_0527,renewal,Small,,2024-05-20,2024-05-20,,,monthly,97,200,200,GBP,paid,2024-05-20T15:25:00
se_004620,co_0527,renewal,Small,,2024-06-20,2024-06-20,,,monthly,97,200,200,GBP,paid,2024-06-20T16:31:00
se_004621,co_0527,renewal,Small,,2024-07-20,2024-07-20,,,monthly,97,200,200,GBP,paid,2024-07-20T19:56:00
se_004622,co_0527,renewal,Small,,2024-09-05,2024-08-20,,,monthly,97,200,200,GBP,paid,2024-08-20T16:23:00
se_004623,co_0527,renewal,Small,,2024-09-20,2024-09-20,,,monthly,97,200,200,GBP,paid,2024-09-20T12:48:00
se_004624,co_0527,renewal,Small,,2024-10-20,2024-10-20,,,monthly,97,200,200,GBP,paid,2024-10-20T16:02:00
se_004625,co_0527,renewal,Small,,2024-11-20,2024-11-20,,,monthly,97,200,200,GBP,paid,2024-11-20T18:56:00
se_004626,co_0527,renewal,Small,,2024-12-20,2024-12-20,,,monthly,97,200,200,GBP,paid,2024-12-20T19:35:00
se_004627,co_0527,renewal,Small,,2025-01-20,2025-01-20,,,monthly,97,200,200,GBP,paid,2025-01-20T17:45:00
se_004628,co_0527,renewal,Small,,2025-02-20,2025-02-20,,,monthly,97,200,200,GBP,paid,2025-02-20T14:42:00
se_004629,co_0527,renewal,Small,,2025-03-20,2025-03-20,,,monthly,97,200,200,GBP,paid,2025-03-20T18:30:00
se_004630,co_0527,renewal,Small,,2025-04-20,2025-04-20,,,monthly,97,200,200,GBP,paid,2025-04-20T19:41:00
se_004631,co_0527,renewal,Small,,2025-05-20,2025-05-20,,,monthly,97,200,200,GBP,paid,2025-05-20T17:09:00
se_004632,co_0527,renewal,Small,,2025-06-20,2025-06-20,,,monthly,97,200,200,GBP,paid,2025-06-20T19:33:00
se_004633,co_0527,renewal,Small,,2025-07-20,2025-07-20,,,monthly,97,200,200,GBP,paid,2025-07-20T14:25:00
se_004634,co_0527,renewal,Small,,2025-08-20,2025-08-20,,,monthly,97,200,200,GBP,paid,2025-08-20T16:28:00
se_004635,co_0527,renewal,Small,,2025-09-20,2025-09-20,,,monthly,97,200,200,GBP,paid,2025-09-20T18:34:00
se_004636,co_0527,renewal,Small,,2025-10-20,2025-10-20,,,monthly,97,200,200,GBP,paid,2025-10-20T19:21:00
se_004637,co_0527,renewal,Small,,2025-11-20,2025-11-20,,,monthly,97,200,200,GBP,paid,2025-11-20T09:06:00
se_004638,co_0527,renewal,Small,,2025-12-20,2025-12-20,,,monthly,97,200,200,GBP,paid,2025-12-20T14:40:00
se_004639,co_0527,renewal,Small,,2026-01-20,2026-01-20,,,monthly,97,200,200,GBP,paid,2026-01-20T11:05:00
se_004640,co_0527,renewal,Small,,2026-02-20,2026-02-20,,,monthly,97,200,200,GBP,paid,2026-02-20T19:28:00
se_004641,co_0527,renewal,Small,,2026-03-20,2026-03-20,,,monthly,97,200,200,GBP,paid,2026-03-20T11:51:00
se_004642,co_0527,renewal,Small,,2026-04-20,2026-04-20,,,monthly,97,200,200,GBP,paid,2026-04-20T14:35:00
se_004643,co_0527,renewal,Small,,2026-05-20,2026-05-20,,,monthly,97,200,200,GBP,paid,2026-05-20T17:17:00
se_004644,co_0527,renewal,Small,,2026-06-20,2026-06-20,,,monthly,97,200,200,GBP,paid,2026-06-20T19:43:00
se_004645,co_0528,trial_start,Medium,,,,,2024-06-13,monthly,170,0,0,GBP,not_applicable,2024-06-06T10:19:00
se_004646,co_0529,trial_start,Medium,,,,,2023-11-10,monthly,282,0,0,GBP,not_applicable,2023-11-03T08:42:00
se_004647,co_0529,converted,Medium,,2023-11-06,2023-11-06,,,monthly,282,750,750,GBP,paid,2023-11-06T17:06:00
se_004648,co_0529,renewal,Medium,,2023-12-06,2023-12-06,,,monthly,282,750,750,GBP,paid,2023-12-06T18:20:00
se_004649,co_0529,renewal,Medium,,2024-01-06,2024-01-06,,,monthly,282,750,750,GBP,paid,2024-01-06T17:02:00
se_004650,co_0529,renewal,Medium,,,2024-02-06,,,monthly,282,750,750,GBP,paid,2024-02-06T10:30:00
se_004651,co_0529,renewal,Medium,,2024-03-06,2024-03-06,,,monthly,282,750,750,GBP,paid,2024-03-06T13:07:00
se_004652,co_0529,renewal,Medium,,2024-04-06,2024-04-06,,,monthly,282,750,750,GBP,paid,2024-04-06T10:20:00
se_004653,co_0529,renewal,Medium,,2024-05-06,2024-05-06,,,monthly,282,750,750,GBP,paid,2024-05-06T19:26:00
se_004654,co_0529,renewal,Medium,,2024-06-06,2024-06-06,,,monthly,282,750,750,GBP,paid,2024-06-06T10:35:00
